"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig"
"M505","329","04","VL_BC_COFINS_ TOT","Valor Total da Base de Cálculo escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_COFINS informado no Campo 03.","N","-","02","N"
"M505","329","05","VL_BC_COFINS_ CUM","Parcela do Valor Total da Base de Cálculo informada no Campo 04, vinculada a receitas com incidência cumulativa. Campo de preenchimento específico para a pessoa jurídica sujeita ao regime cumulativo e não- cumulativo da contribuição (COD_INC_TRIB = 3 do Registro 0110)","N","-","02","N"
"M505","329","06","VL_BC_COFINS_ NC","Valor Total da Base de Cálculo do Crédito, vinculada a receitas com incidência não-cumulativa (Campo 04 – Campo 05).","N","-","02","N"
"M505","329","07","VL_BC_COFINS","Valor da Base de Cálculo do Crédito, vinculada ao tipo de Crédito escriturado em M500. - Para os CST_COFINS = “50”, “51”, “52”, “60”, “61” e “62”: Informar o valor do Campo 06","N","-","02","N"
"M505","330","08","QUANT_BC_COF INS_TOT","Quantidade Total da Base de Cálculo do Crédito apurado em Unidade de Medida de Produto, escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_COFINS informado no Campo 03","N","-","03","N"
"M505","330","09","QUANT_BC_COF INS","O Parcela da base de cálculo do crédito em quantidade (campo 08) vinculada ao tipo de crédito escriturado em M500. - Para os CST_COFINS = “50”, “51” e “52”: Informar o valor do Campo 08 (QUANT_BC_COFINS); - Para os CST_COFINS = “53”, “54”, “55” e “56” (crédito vinculado a mais de um tipo de receita): Informar a parcela do valor do Campo 08 (QUANT_BC_COFINS) vinculada ao tipo de crédito escriturado em M500. valor deste campo será transportado para o Campo 06 (QUANT_BC_COFINS) do registro M500.","N","-","03","N"
"M505","330","10","DESC_CRED","Descrição do crédito","C","060","-","N"
"M510","333","01","REG","Texto fixo contendo ""M510""","C","004*","-","S"
"M510","333","02","IND_AJ","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo.","C","001*","-","S"
"M510","333","03","VL_AJ","Valor do ajuste","N","-","02","S"
"M510","333","04","COD_AJ","Código do ajuste, conforme a Tabela indicada no item 4.3.8.","C","002*","","S"
"M510","333","05","NUM_DOC","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver.","C","-","-","N"
"M510","333","06","DESCR_AJ","Descrição resumida do ajuste.","C","-","-","N"
"M510","333","07","DT_REF","Data de referência do ajuste (ddmmaaaa)","N","008*","-","N"
"M515","334","01","REG","Texto fixo contendo ""M515”","C","004*","-","S"
"M515","334","02","DET_VALOR_AJ","Detalhamento do valor do crédito reduzido ou acrescido, informado no Campo 03 (VL_AJ) do registro M510.","N","-","02","S"
"M515","334","03","CST_COFINS","Código de Situação Tributária referente à operação detalhada neste registro.","N","002*","-","N"
"M515","334","04","DET_BC_CRED","Detalhamento da base de cálculo geradora de ajuste de crédito","N","-","03","N"
"M515","334","05","DET_ALIQ","Detalhamento da alíquota a que se refere o ajuste de crédito","N","08","04","N"
"M515","334","06","DT_OPER_AJ","Data da operação a que se refere o ajuste informado neste registro.","N","008*","-","S"
"M515","334","07","DESC_AJ","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)","C","-","-","N"
"M515","334","08","COD_CTA","Código da conta contábil debitada/creditada","C","255","-","N"
"M515","334","09","INFO_COMPL","Informação complementar","C","-","-","N"
"M600","335","01","REG","Texto fixo contendo ""M600""","C","004*","-","S"
"M600","336","02","VL_TOT_CONT_ NC_PER","Valor Total da Contribuição Não Cumulativa do Período (recuperado do campo 13 do Registro M610, quando o campo “COD_CONT” = 01, 02, 03, 04, 32 e 71)","N","-","02","S"
"M600","336","03","VL_TOT_CRED_ DESC","Valor do Crédito Descontado, Apurado no Próprio Período da Escrituração (recuperado do campo 14 do Registro M500)","N","-","02","S"
"M600","336","04","VL_TOT_CRED_ DESC_ANT","Valor do Crédito Descontado, Apurado em Período de Apuração Anterior (recuperado do campo 13 do Registro 1500)","N","-","02","S"
"M600","336","05","VL_TOT_CONT_ NC_DEV","Valor Total da Contribuição Não Cumulativa Devida (02 - 03 - 04)","N","-","02","S"
"M600","336","06","VL_RET_NC","Valor Retido na Fonte Deduzido no Período","N","-","02","S"
"M600","336","07","VL_OUT_DED_N C","Outras Deduções no Período","N","-","02","S"
"M600","336","08","VL_CONT_NC_R EC","Valor da Contribuição Não Cumulativa a Recolher/Pagar (05 - 06 - 07)","N","-","02","S"
"M600","336","09","VL_TOT_CONT_ CUM_PER","Valor Total da Contribuição Cumulativa do Período (recuperado do campo 13 do Registro M610, quando o campo “COD_CONT” = 31, 32, 51, 52, 53, 54 e 72)","N","-","02","S"
"M600","336","10","VL_RET_CUM","Valor Retido na Fonte Deduzido no Período","N","-","02","S"
"M600","336","11","VL_OUT_DED_C UM","Outras Deduções no Período","N","-","02","S"
"M600","336","12","VL_CONT_CUM_ REC","Valor da Contribuição Cumulativa a Recolher/Pagar (09 - 10 - 11)","N","-","02","S"
"M600","336","13","VL_TOT_CONT_ REC","Valor Total da Contribuição a Recolher/Pagar no Período (08 + 12)","N","-","02","S"
"M605","338","01","REG","Texto fixo contendo ""M605""","C","004*","-","S"
"M605","338","02","NUM_CAMPO","Informar o número do campo do registro “M600” (Campo 08 (contribuição não cumulativa) ou Campo 12 (contribuição cumulativa)), objeto de detalhamento neste registro.","C","002*","-","S"
"M605","338","03","COD_REC","Informar o código da receita referente à contribuição a recolher, detalhada neste registro.","C","006*","-","S"
"M605","338","04","VL_DEBITO","Valor do Débito correspondente ao código do Campo 03, conforme informação na DCTF.","N","-","02","S"
"M610","340","01","REG","Texto fixo contendo ""M610""","C","004*","-","S"
"M610","340","02","COD_CONT","Código da contribuição social apurada no período, conforme a Tabela 4.3.5.","C","002","-","S"
"M610","340","03","VL_REC_BRT","Valor da Receita Bruta","N","-","02","S"
"M610","340","04","VL_BC_CONT","Valor da Base de Cálculo da Contribuição","N","-","02","S"
"M610","340","05","ALIQ_COFINS","Alíquota do COFINS (em percentual)","N","008","04","N"
"M610","340","06","QUANT_BC_COFI NS","Quantidade – Base de cálculo COFINS","N","-","03","N"
"M610","340","07","ALIQ_COFINS_QU ANT","Alíquota do COFINS (em reais)","N","-","04","N"
"M610","340","08","VL_CONT_APUR","Valor total da contribuição social apurada","N","-","02","S"
"M610","340","09","VL_AJUS_ACRES","Valor total dos ajustes de acréscimo","N","-","02","S"
"M610","340","10","VL_AJUS_REDUC","Valor total dos ajustes de redução","N","-","02","S"
"M610","340","11","VL_CONT_DIFER","Valor da contribuição a diferir no período","N","-","02","N"
"M610","340","12","VL_CONT_DIFER_ ANT","Valor da contribuição diferida em períodos anteriores","N","-","02","N"
"M610","340","13","VL_CONT_PER","Valor Total da Contribuição do Período (08 + 09 – 10 – 11 +12)","N","-","02","S"
"M610","344","14","VL_CONT_DIFER","Valor da contribuição a diferir no período","N","-","02","N"
"M610","344","15","VL_CONT_DIFER _ANT","Valor da contribuição diferida em períodos anteriores","N","-","02","N"
"M610","344","16","VL_CONT_PER","Valor Total da Contribuição do Período (11 + 12 – 13 – 14+15)","N","-","02","S"
"M611","348","01","REG","Texto fixo contendo ""M611""","C","004*","-","S"
"M611","348","02","IND_TIP_COOP","Indicador do Tipo de Sociedade Cooperativa: 01 – Cooperativa de Produção Agropecuária; 02 – Cooperativa de Consumo; 03 – Cooperativa de Crédito; 04 – Cooperativa de Eletrificação Rural; 05 – Cooperativa de Transporte Rodoviário de Cargas; 06 – Cooperativa de Médicos; 99 – Outras.","N","002*","-","S"
"M611","349","03","VL_BC_CONT_A NT_EXC_COOP","Valor da Base de Cálculo da Contribuição, conforme Registros escriturados nos Blocos A, C, D e F, antes das Exclusões das Sociedades Cooperativas.","N","-","02","S"
"M611","349","04","VL_EXC_COOP_ GER","Valor de Exclusão Especifica das Cooperativas em Geral, decorrente das Sobras Apuradas na DRE, destinadas a constituição do Fundo de Reserva e do FATES.","N","-","02","N"
"M611","349","05","VL_EXC_ESP_CO OP","Valor das Exclusões da Base de Cálculo Especifica do Tipo da Sociedade Cooperativa, conforme Campo 02 (IND_TIP_COOP).","N","-","02","N"
"M611","349","06","VL_BC_CONT","Valor da Base de Cálculo, Após as Exclusões Especificas da Sociedade Cooperativa (04 – 05 – 06) – Transportar para M610.","N","-","02","S"
"M615","350","01","REG","Texto fixo contendo ""M615""","C","004","-","S"
"M615","350","02","IND_AJ_BC","Indicador do tipo de ajuste da base de cálculo: 0 - Ajuste de redução; 1 - Ajuste de acréscimo.","C","001*","-","S"
"M615","350","03","VL_AJ_BC","Valor do ajuste de base de cálculo","N","-","02","S"
"M615","350","04","COD_AJ_BC","Código do ajuste, conforme a Tabela indicada no item 4.3.18","C","002*","-","S"
"M615","350","05","NUM_DOC","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver.","C","-","-","N"
"M615","350","06","DESCR_AJ_B C","Descrição resumida do ajuste na base de cálculo.","C","-","-","N"
"M615","350","07","DT_REF","Data de referência do ajuste (ddmmaaaa)","N","008*","-","N"
"M615","350","08","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"M615","350","09","CNPJ","CNPJ do estabelecimento a que se refere o ajuste","N","014*","-","S"
"M615","350","10","INFO_COMPL","Informação complementar do registro","C","-","-","N"
"M620","351","01","REG","Texto fixo contendo ""M620""","C","004*","-","S"
"M620","351","02","IND_AJ","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo.","C","001*","-","S"
"M620","351","03","VL_AJ","Valor do ajuste","N","-","02","S"
"M620","351","04","COD_AJ","Código do ajuste, conforme a Tabela indicada no item 4.3.8.","C","002*","","S"
"M620","351","05","NUM_DOC","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver.","C","-","-","N"
"M620","351","06","DESCR_AJ","Descrição resumida do ajuste.","C","-","-","N"
"M620","351","07","DT_REF","Data de referência do ajuste (ddmmaaaa)","N","008*","-","N"
"M625","352","01","REG","Texto fixo contendo ""M625”","C","004*","-","S"
"M625","352","02","DET_VALOR_AJ","Detalhamento do valor da contribuição reduzida ou acrescida, informado no Campo 03 (VL_AJ) do registro M620.","N","-","02","S"
"M625","352","03","CST_COFINS","Código de Situação Tributária referente à operação detalhada neste registro.","N","002*","-","N"
"M625","352","04","DET_BC_CRED","Detalhamento da base de cálculo geradora de ajuste de contribuição","N","-","03","N"
"M625","352","05","DET_ALIQ","Detalhamento da alíquota a que se refere o ajuste de contribuição","N","08","04","N"
"M625","352","06","DT_OPER_AJ","Data da operação a que se refere o ajuste informado neste registro.","N","008*","-","S"
"M625","352","07","DESC_AJ","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)","C","-","-","N"
"M625","352","08","COD_CTA","Código da conta contábil debitada/creditada","C","255","-","N"
"M625","352","09","INFO_COMPL","Informação complementar","C","-","-","N"
"M630","353","01","REG","Texto fixo contendo ""M630""","C","004*","-","S"
"M630","353","02","CNPJ","CNPJ da pessoa jurídica de direito público, empresa pública, sociedade de economia mista ou suas subsidiárias.","N","014*","-","S"
"M630","353","03","VL_VEND","Valor Total das vendas no período","N","-","02","S"
"M630","353","04","VL_NAO_RECEB","Valor Total não recebido no período","N","-","02","S"
"M630","353","05","VL_CONT_DIF","Valor da Contribuição diferida no período","N","-","02","S"
"M630","353","06","VL_CRED_DIF","Valor do Crédito diferido no período","N","-","02","N"
"M630","353","07","COD_CRED","Código de Tipo de Crédito diferido no período, conforme a Tabela 4.3.6.","C","003*","-","N"
"M700","354","01","REG","Texto fixo contendo ""M700""","C","004*","-","S"
"M700","354","02","COD_CONT","Código da contribuição social diferida em períodos anteriores, conforme a Tabela 4.3.5.","C","002","-","S"
"M700","354","03","VL_CONT_APUR _DIFER","Valor da Contribuição Apurada, diferida em períodos anteriores.","N","-","02","S"
"M700","354","04","NAT_CRED_DES C","Natureza do Crédito Diferido, vinculado à receita tributada no mercado interno, a descontar: 01 – Crédito a Alíquota Básica; 02 – Crédito a Alíquota Diferenciada; 03 – Crédito a Alíquota por Unidade de Produto;","C","002","-","N"
"M700","355","05","VL_CRED_DESC _DIFER","Valor do Crédito a Descontar vinculado à contribuição diferida.","N","-","02","N"
"M700","355","06","VL_CONT_DIFER _ANT","Valor da Contribuição a Recolher, diferida em períodos anteriores (Campo 03 – Campo 05)","N","-","02","S"
"M700","355","07","PER_APUR","Período de apuração da contribuição social e dos créditos diferidos (MMAAAA).","N","006*","-","S"
"M700","355","08","DT_RECEB","Data de recebimento da receita, objeto de diferimento.","N","008*","-","N"
"M800","356","01","REG","Texto fixo contendo ""M800”","C","004*","-","S"
"M800","356","02","CST_COFINS","Código de Situação Tributária – CST das demais receitas auferidas no período, sem incidência da contribuição, ou sem contribuição apurada a pagar, conforme a Tabela 4.3.4.","C","002*","-","S"
"M800","356","03","VL_TOT_REC","Valor total da receita bruta no período.","N","-","02","S"
"M800","356","04","COD_CTA","Código da conta analítica contábil debitada/creditada.","C","255","-","N"
"M800","356","05","DESC_COMPL","Descrição Complementar da Natureza da Receita.","C","-","-","N"
"M810","357","01","REG","Texto fixo contendo ""M810”","C","004*","-","S"
"M810","357","02","NAT_REC","Natureza da Receita, conforme relação constante nas Tabelas de Detalhamento da Natureza da Receita por Situação Tributária abaixo: - Tabela 4.3.10: Produtos Sujeitos à Incidência Monofásica da Contribuição Social – Alíquotas Diferenciadas (CST 04 - Revenda); - Tabela 4.3.11: Produtos Sujeitos à Incidência Monofásica da Contribuição Social – Alíquotas por Unidade de Medida de Produto (CST 04 - Revenda); - Tabela 4.3.12: Produtos Sujeitos à Substituição Tributária da Contribuição Social (CST 05 - Revenda); - Tabela 4.3.13: Produtos Sujeitos à Alíquota Zero da Contribuição Social (CST 06); - Tabela 4.3.14: Operações com Isenção da Contribuição Social (CST 07); - Tabela 4.3.15: Operações sem Incidência da Contribuição Social (CST 08); - Tabela 4.3.16: Operações com Suspensão da Contribuição Social (CST 09).","C","003*","-","S"
"M810","357","03","VL_REC","Valor da receita bruta no período, relativo a natureza da receita (NAT_REC)","N","-","02","S"
"M810","357","04","COD_CTA","Código da conta analítica contábil debitada/creditada.","C","255","-","N"
"M810","357","05","DESC_COMPL","Descrição Complementar da Natureza da Receita.","C","-","-","N"
"M990","358","01","REG","Texto fixo contendo ""M990""","C","004 *","-","S"
"M990","358","02","QTD_LIN_M","Quantidade total de linhas do Bloco M","N","-","-","S"
"P001","363","01","REG","Texto fixo contendo ""P001""","C","004*","-","S"
"P001","363","02","IND_MO V","Indicador de movimento: 0 - Bloco com dados informados; 1 - Bloco sem dados informados","C","001","-","S"
"P010","364","01","REG","Texto fixo contendo “P010”","C","004*","-","S"
"P010","364","02","CNPJ","Número de inscrição do estabelecimento no CNPJ.","N","014*","-","S"
"P100","364","01","REG","Texto fixo contendo ""P100""","C","004*","-","S"
"P100","364","02","DT_INI","Data inicial a que a apuração se refere","C","008*","-","S"
"P100","364","03","DT_FIN","Data final a que a apuração se refere","C","008*","-","S"
"P100","364","04","VL_REC_TO T_EST","Valor da Receita Bruta Total do Estabelecimento no Período","N","-","02","S"
"P100","365","05","COD_ATIV_E CON","Código indicador correspondente à atividade sujeita a incidência da Contribuição Previdenciária sobre a Receita Bruta, conforme Tabela 5.1.1.","C","008*","-","S"
"P100","365","06","VL_REC_ATI V_ESTAB","Valor da Receita Bruta do Estabelecimento, correspondente às atividades/produtos referidos no Campo 05 (COD_ATIV_ECON)","N","-","02","S"
"P100","365","07","VL_EXC","Valor das Exclusões da Receita Bruta informada no Campo 06","N","-","02","N"
"P100","365","08","VL_BC_CON T","Valor da Base de Cálculo da Contribuição Previdenciária sobre a Receita Bruta (Campo 08 = Campo 06 – Campo 07)","N","-","02","S"
"P100","365","09","ALIQ_CONT","Alíquota da Contribuição Previdenciária sobre a Receita B ruta","N","008","04","S"
"P100","365","10","VL_CONT_A PU","Valor da Contribuição Previdenciária Apurada sobre a Receita Bruta","N","-","02","S"
"P100","365","11","COD_CTA","Código da conta analítica contábil referente à Contribuição Previdenciária sobre a Receita Bruta","C","255","-","N"
"P100","365","12","INFO_COMP L","Informação complementar do registro","C","-","-","N"
"P110","366","01","REG","Texto fixo contendo ""P110""","C","004","-","S"
"P110","366","02","NUM_CAMP","Informar o número do campo do registro","C","002*","-","S"
"P110","367","03","COD_DET","Código do tipo de detalhamento, conforme Tabela 5.1.2","C","008*","-","N"
"P110","367","04","DET_VALOR","Valor detalhado referente ao campo 02 deste registro","N","-","02","S"
"P110","367","05","INF_COMPL","Informação complementar do detalhamento.","C","-","-","N"
"P199","367","01","REG","Texto fixo contendo ""P199""","C","004*","-","S"
"P199","367","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"P199","367","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"P200","368","01","REG","Texto fixo contendo ""P200""","C","004*","-","S"
"P200","368","02","PER_REF","Período de referencia da escrituração (MMAAAA)","N","006*","-","S"
"P200","368","03","VL_TOT_CONT_A PU","Valor total apurado da Contribuição Previdenciária sobre a Receita Bruta (Somatório do Campo 10 “VL_CONT_APU“, do(s) Registro(s) P100)","N","-","02","S"
"P200","368","04","VL_TOT_AJ_REDU C","Valor total de “Ajustes de redução” (Registro P210, Campo 03, quando Campo 02 = “0”)","N","-","02","N"
"P200","368","05","VL_TOT_AJ_ACRE S","Valor total de “Ajustes de acréscimo” (Registro P210, Campo 03, quando Campo 02 = “1”)","N","-","02","N"
"P200","368","06","VL_TOT_CONT_D EV","Valor total da Contribuição Previdenciária sobre a Receita Bruta a recolher (Campo 03 – Campo 04 + Campo 05)","N","-","02","S"
"P200","368","07","COD_REC","Código de Receita referente à","C","006*","-","S"
"P210","370","01","REG","Texto fixo contendo ""P210""","C","004*","-","S"
"P210","370","02","IND_AJ","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo.","C","001*","-","S"
"P210","370","03","VL_AJ","Valor do ajuste","N","-","02","S"
"P210","370","04","COD_AJ","Código do ajuste, conforme a Tabela indicada no item 4.3.8., versão 1.01","C","002*","","S"
"P210","370","05","NUM_DOC","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver.","C","-","-","N"
"P210","370","06","DESCR_AJ","Descrição resumida do ajuste.","C","-","-","N"
"P210","370","07","DT_REF","Data de referência do ajuste (ddmmaaaa)","N","008*","-","N"
"P990","371","01","REG","Texto fixo contendo ""P990""","C","004*","-","S"
"P990","371","02","QTD_LIN_P","Quantidade total de linhas do Bloco P","N","-","-","S"
"1001","372","01","REG","Texto fixo contendo ""1001""","C","004*","-","S"
"1001","372","02","IND_MOV","Indicador de movimento: 0 - Bloco com dados informados; 1 - Bloco sem dados informados","N","001*","-","S"
"1010","372","01","REG","Texto fixo contendo ""1010""","C","004*","-","S"
"1010","372","02","NUM_PROC","Identificação do Número do Processo Judicial","C","020","-","S"
"1010","372","03","ID_SEC_JUD","Identificação da Seção Judiciária","C","-","-","S"
"1010","372","04","ID_VARA","Identificação da Vara","C","002","-","S"
"1010","372","05","IND_NAT_ACAO","Indicador da Natureza da Ação Judicial, impetrada na Justiça Federal: 01 – Decisão judicial transitada em julgado, a favor da pessoa jurídica. 02 – Decisão judicial não transitada em julgado, a favor da pessoa jurídica. 03 – Decisão judicial oriunda de liminar em mandado de segurança. 04 – Decisão judicial oriunda de liminar em medida cautelar. 05 – Decisão judicial oriunda de antecipação de tutela. 06 - Decisão judicial vinculada a depósito","C","002*","-","S"
"1010","373","06","DESC_DEC_JUD","Descrição Resumida dos Efeitos Tributários abrangidos pela Decisão Judicial proferida.","C","100","-","N"
"1010","373","07","DT_SENT_JUD","Data da Sentença/Decisão Judicial","N","008*","-","N"
"1020","374","01","REG","*Texto fixo contendo ""1020""","C","004*","-","S"
"1020","374","02","NUM_PROC","Identificação do Processo Administrativo ou da Decisão Administrativa","C","020","-","S"
"1020","374","03","IND_NAT_AC AO","Indicador da Natureza da Ação, decorrente de Processo Administrativo na Secretaria da Receita Federal do Brasil: 01 – Processo Administrativo de Consulta 02 – Despacho Decisório 03 – Ato Declaratório Executivo 04 – Ato Declaratório Interpretativo 05 – Decisão Administrativa de DRJ ou do CARF 06 – Auto de Infração 99 – Outros","C","002*","-","S"
"1020","374","04","DT_DEC_ADM","Data do Despacho/Decisão Administrativa","N","008*","-","S"
"1050","374","01","REG","Texto fixo contendo ""1050""","C","004","-","S"
"1050","374","02","DT_REF","Data de referência do ajuste (ddmmaaaa)","N","008*","-","S"
"1050","374","03","IND_AJ_BC","Indicador da natureza do ajuste da base de cálculo, conforme","C","002*","-","S"
"1050","375","04","CNPJ","CNPJ do estabelecimento a que se refere o ajuste","N","014*","-","S"
"1050","375","05","VL_AJ_TOT","Valor total do ajuste","N","-","02","S"
"1050","375","06","VL_AJ_CST01","Parcela do ajuste a apropriar na base de cálculo referente ao CST 01","N","-","02","S"
"1050","375","07","VL_AJ_CST02","Parcela do ajuste a apropriar na base de cálculo referente ao CST 02","N","-","02","S"
"1050","375","08","VL_AJ_CST03","Parcela do ajuste a apropriar na base de cálculo referente ao CST 03","N","-","02","S"
"1050","375","09","VL_AJ_CST04","Parcela do ajuste a apropriar na base de cálculo referente ao CST 04","N","-","02","S"
"1050","375","10","VL_AJ_CST05","Parcela do ajuste a apropriar na base de cálculo referente ao CST 05","N","-","02","S"
"1050","375","11","VL_AJ_CST06","Parcela do ajuste a apropriar na base de cálculo referente ao CST 06","N","-","02","S"
"1050","375","12","VL_AJ_CST07","Parcela do ajuste a apropriar na base de cálculo referente ao CST 07","N","-","02","S"
"1050","375","13","VL_AJ_CST08","Parcela do ajuste a apropriar na base de cálculo referente ao CST 08","N","-","02","S"
"1050","375","14","VL_AJ_CST09","Parcela do ajuste a apropriar na base de cálculo referente ao CST 09","N","-","02","S"
"1050","375","15","VL_AJ_CST49","Parcela do ajuste a apropriar na base de cálculo referente ao CST 49","N","-","02","S"
"1050","375","16","VL_AJ_CST99","Parcela do ajuste a apropriar na base de cálculo referente ao CST 99","N","-","02","S"
"1050","375","17","IND_APROP","Indicador de apropriação do ajuste: 01 – Referente ao PIS/Pasep e a Cofins 02 – Referente unicamente ao PIS/Pasep 03 – Referente unicamente à Cofins","C","002*","-","S"
"1050","375","18","NUM_REC","Número do recibo da escrituração a que se refere o ajuste","C","80","-","N"
"1050","375","19","INFO_COMPL","Informação complementar do registro","C","-","-","N"
"1100","377","01","REG","Texto fixo contendo ""1100""","C","004*","-","S"
"1100","377","02","PER_APU_CRED","Período de Apuração do Crédito (MM/AAAA)","N","006","-","S"
"1100","377","03","ORIG_CRED","Indicador da origem do crédito: 01 – Crédito decorrente de operações próprias; 02 – Crédito transferido por pessoa jurídica sucedida.","N","002*","-","S"
"1100","377","04","CNPJ_SUC","CNPJ da pessoa jurídica cedente do crédito (se ORIG_CRED = 02).","N","014*","-","N"
"1100","377","05","COD_CRED","Código do Tipo do Crédito, conforme Tabela 4.3.6.","N","003*","-","S"
"1100","377","06","VL_CRED_APU","Valor total do crédito apurado na Escrituração Fiscal Digital (Registro M100) ou em demonstrativo DACON (Fichas 06A e 06B) de","N","-","02","S"
"1100","378","07","VL_CRED_EXT_ APU","Valor de Crédito Extemporâneo Apurado (Registro 1101), referente a Período Anterior, Informado no Campo 02 – PER_APU_CRED","N","-","02","N"
"1100","378","08","VL_TOT_CRED_ APU","Valor Total do Crédito Apurado (06 + 07)","N","-","02","S"
"1100","378","09","VL_CRED_DESC _PA_ANT","Valor do Crédito utilizado mediante Desconto, em Período(s) Anterior(es).","N","-","02","S"
"1100","378","10","VL_CRED_PER_ PA_ANT","Valor do Crédito utilizado mediante Pedido de Ressarcimento, em Período(s) Anterior(es).","N","-","02","N"
"1100","378","11","VL_CRED_DCO MP_PA_ANT","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária (Crédito de Exportação), em Período(s) Anterior(es).","N","-","02","N"
"1100","378","12","SD_CRED_DISP_ EFD","Saldo do Crédito Disponível para Utilização neste Período de Escrituração (08 – 09 – 10 - 11).","N","-","02","S"
"1100","378","13","VL_CRED_DESC _EFD","Valor do Crédito descontado neste período de escrituração.","N","-","02","N"
"1100","378","14","VL_CRED_PER_ EFD","Valor do Crédito objeto de Pedido de Ressarcimento (PER) neste período de escrituração.","N","-","02","N"
"1100","378","15","VL_CRED_DCO MP_EFD","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária neste período de escrituração.","N","-","02","N"
"1100","378","16","VL_CRED_TRAN S","Valor do crédito transferido em evento de cisão, fusão ou incorporação.","N","-","02","N"
"1100","378","17","VL_CRED_OUT","Valor do crédito utilizado por outras formas.","N","-","02","N"
"1100","378","18","SLD_CRED_FIM","Saldo de créditos a utilizar em período de apuração futuro (12 – 13 – 14 – 15 – 16 - 17).","N","-","02","N"
"1101","381","01","REG","Texto fixo contendo ""1101""","C","004*","-","S"
"1101","381","02","COD_PART","Código do participante (Campo 02 do Registro 0150)","C","060","-","N"
"1101","381","03","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"1101","381","04","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1.","C","002*","-","N"
"1101","381","05","SER","Série do documento fiscal","C","004","-","N"
"1101","381","06","SUB_SER","Subsérie do documento fiscal","C","003","-","N"
"1101","381","07","NUM_DOC","Número do documento fiscal","N","009","-","N"
"1101","381","08","DT_OPER","Data da Operação (ddmmaaaa)","N","008*","-","S"
"1101","381","09","CHV_NFE","Chave da Nota Fiscal Eletrônica","N","044*","-","N"
"1101","381","10","VL_OPER","Valor da Operação","N","-","02","S"
"1101","381","11","CFOP","Código fiscal de operação e prestação","N","004*","-","N"
"1101","381","12","NAT_BC_CRE D","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7.","C","002*","-","S"
"1101","381","13","IND_ORIG_C RED","Indicador da origem do crédito: 0 – Operação no Mercado Interno 1 – Operação de Importação","C","001*","-","S"
"1101","381","14","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"1101","381","15","VL_BC_PIS","Base de Cálculo do Crédito de PIS/PASEP (em valor ou em quantidade).","N","-","03","S"
"1101","381","16","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual ou em reais).","N","-","04","S"
"1101","381","17","VL_PIS","Valor do Crédito de PIS/PASEP.","N","-","02","S"
"1101","381","18","COD_CTA","Código da conta analítica contábil debitada/creditada.","C","255","-","N"
"1101","381","19","COD_CCUS","Código do Centro de Custos.","C","255","-","N"
"1101","381","20","DESC_COMP L","Descrição complementar do Documento/Operação.","C","-","-","N"
"1101","381","21","PER_ESCRIT","Mês/Ano da Escrituração em que foi registrado o documento/operação (Crédito pelo método da Apropriação Direta).","N","006*","-","N"
"1101","381","22","CNPJ","CNPJ do estabelecimento gerador do crédito extemporâneo (Campo 04 do Registro 0140)","N","014*","-","S"
"1102","383","01","REG","Texto fixo contendo ""1102""","C","004*","-","S"
"1102","383","02","VL_CRED_PIS_TRIB_ MI","Parcela do Crédito de PIS/PASEP, vinculada a Receita Tributada no Mercado Interno","N","-","02","N"
"1102","383","03","VL_CRED_PIS_NT_MI","Parcela do Crédito de PIS/PASEP, vinculada a Receita Não Tributada no Mercado Interno","N","-","02","N"
"1102","383","04","VL_CRED_PIS_ EXP","Parcela do Crédito de PIS/PASEP, vinculada a Receita de Exportação","N","-","02","N"
"1200","384","01","REG","Texto fixo contendo ""1200""","C","004*","-","S"
"1200","384","02","PER_APUR_ANT","Período de Apuração da Contribuição Social Extemporânea (MMAAAA).","N","006*","-","S"
