"register","index","code","type","required","length","decimal","spec_type","spec_required","desc"
"M500","15","SLD_CRED","float","True","","02","N","S","Saldo de créditos a utilizar em períodos futuros (12 – 14)"
"M505","2","NAT_BC_CRED","char","True","002*","","C","S","Código da Base de Cálculo do Crédito apurado no período, conforme a Tabela 4.3.7."
"M505","3","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente ao crédito de COFINS (Tabela 4.3.4) vinculado ao tipo de crédito escriturado em M500."
"M505","4","VL_BC_COFINS_TOT","float","False","","02","N","N","Valor Total da Base de Cálculo escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_COFINS informado no Campo 03."
"M505","5","VL_BC_COFINS_CUM","float","False","","02","N","N","Parcela do Valor Total da Base de Cálculo informada no Campo 04, vinculada a receitas com incidência cumulativa. Campo de preenchimento específico para a pessoa jurídica sujeita ao regime cumulativo e não- cumulativo da contribuição (COD_INC_TRIB = 3 do Registro 0110)"
"M505","6","VL_BC_COFINS_NC","float","False","","02","N","N","Valor Total da Base de Cálculo do Crédito, vinculada a receitas com incidência não-cumulativa (Campo 04 – Campo 05)."
"M505","7","VL_BC_COFINS","float","False","","02","N","N","Valor da Base de Cálculo do Crédito, vinculada ao tipo de Crédito escriturado em M500. - Para os CST_COFINS = “50”, “51”, “52”, “60”, “61” e “62”: Informar o valor do Campo 06"
"M505","8","QUANT_BC_COFINS_TOT","float","False","","03","N","N","Quantidade Total da Base de Cálculo do Crédito apurado em Unidade de Medida de Produto, escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_COFINS informado no Campo 03"
"M505","9","QUANT_BC_COFINS","float","False","","03","N","N","O Parcela da base de cálculo do crédito em quantidade (campo 08) vinculada ao tipo de crédito escriturado em M500. - Para os CST_COFINS = “50”, “51” e “52”: Informar o valor do Campo 08 (QUANT_BC_COFINS); - Para os CST_COFINS = “53”, “54”, “55” e “56” (crédito vinculado a mais de um tipo de receita): Informar a parcela do valor do Campo 08 (QUANT_BC_COFINS) vinculada ao tipo de crédito escriturado em M500. valor deste campo será transportado para o Campo 06 (QUANT_BC_COFINS) do registro M500."
"M505","10","DESC_CRED","char","False","060","","C","N","Descrição do crédito"
"M510","2","IND_AJ","char","True","001*","","C","S","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo."
"M510","3","VL_AJ","float","True","","02","N","S","Valor do ajuste"
"M510","4","COD_AJ","char","True","002*","","C","S","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M510","5","NUM_DOC","char","False","","","C","N","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver."
"M510","6","DESCR_AJ","char","False","","","C","N","Descrição resumida do ajuste."
"M510","7","DT_REF","date","False","008*","","N","N","Data de referência do ajuste (ddmmaaaa)"
"M515","2","DET_VALOR_AJ","float","True","","02","N","S","Detalhamento do valor do crédito reduzido ou acrescido, informado no Campo 03 (VL_AJ) do registro M510."
"M515","3","CST_COFINS","int","False","002*","","N","N","Código de Situação Tributária referente à operação detalhada neste registro."
"M515","4","DET_BC_CRED","float","False","","03","N","N","Detalhamento da base de cálculo geradora de ajuste de crédito"
"M515","5","DET_ALIQ","float","False","08","04","N","N","Detalhamento da alíquota a que se refere o ajuste de crédito"
"M515","6","DT_OPER_AJ","date","True","008*","","N","S","Data da operação a que se refere o ajuste informado neste registro."
"M515","7","DESC_AJ","char","False","","","C","N","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M515","8","COD_CTA","char","False","255","","C","N","Código da conta contábil debitada/creditada"
"M515","9","INFO_COMPL","char","False","","","C","N","Informação complementar"
"M600","2","VL_TOT_CONT_NC_PER","float","True","","02","N","S","Valor Total da Contribuição Não Cumulativa do Período (recuperado do campo 13 do Registro M610, quando o campo “COD_CONT” = 01, 02, 03, 04, 32 e 71)"
"M600","3","VL_TOT_CRED_DESC","float","True","","02","N","S","Valor do Crédito Descontado, Apurado no Próprio Período da Escrituração (recuperado do campo 14 do Registro M500)"
"M600","4","VL_TOT_CRED_DESC_ANT","float","True","","02","N","S","Valor do Crédito Descontado, Apurado em Período de Apuração Anterior (recuperado do campo 13 do Registro 1500)"
"M600","5","VL_TOT_CONT_NC_DEV","float","True","","02","N","S","Valor Total da Contribuição Não Cumulativa Devida (02 - 03 - 04)"
"M600","6","VL_RET_NC","float","True","","02","N","S","Valor Retido na Fonte Deduzido no Período"
"M600","7","VL_OUT_DED_NC","float","True","","02","N","S","Outras Deduções no Período"
"M600","8","VL_CONT_NC_REC","float","True","","02","N","S","Valor da Contribuição Não Cumulativa a Recolher/Pagar (05 - 06 - 07)"
"M600","9","VL_TOT_CONT_CUM_PER","float","True","","02","N","S","Valor Total da Contribuição Cumulativa do Período (recuperado do campo 13 do Registro M610, quando o campo “COD_CONT” = 31, 32, 51, 52, 53, 54 e 72)"
"M600","10","VL_RET_CUM","float","True","","02","N","S","Valor Retido na Fonte Deduzido no Período"
"M600","11","VL_OUT_DED_CUM","float","True","","02","N","S","Outras Deduções no Período"
"M600","12","VL_CONT_CUM_REC","float","True","","02","N","S","Valor da Contribuição Cumulativa a Recolher/Pagar (09 - 10 - 11)"
"M600","13","VL_TOT_CONT_REC","float","True","","02","N","S","Valor Total da Contribuição a Recolher/Pagar no Período (08 + 12)"
"M605","2","NUM_CAMPO","char","True","002*","","C","S","Informar o número do campo do registro “M600” (Campo 08 (contribuição não cumulativa) ou Campo 12 (contribuição cumulativa)), objeto de detalhamento neste registro."
"M605","3","COD_REC","char","True","006*","","C","S","Informar o código da receita referente à contribuição a recolher, detalhada neste registro."
"M605","4","VL_DEBITO","float","True","","02","N","S","Valor do Débito correspondente ao código do Campo 03, conforme informação na DCTF."
"M610","2","COD_CONT","char","True","002","","C","S","Código da contribuição social apurada no período, conforme a Tabela 4.3.5."
"M610","3","VL_REC_BRT","float","True","","02","N","S","Valor da Receita Bruta"
"M610","4","VL_BC_CONT","float","True","","02","N","S","Valor da Base de Cálculo da Contribuição"
"M610","5","ALIQ_COFINS","float","False","008","04","N","N","Alíquota do COFINS (em percentual)"
"M610","6","QUANT_BC_COFINS","float","False","","03","N","N","Quantidade – Base de cálculo COFINS"
"M610","7","ALIQ_COFINS_QUANT","float","False","","04","N","N","Alíquota do COFINS (em reais)"
"M610","8","VL_CONT_APUR","float","True","","02","N","S","Valor total da contribuição social apurada"
"M610","9","VL_AJUS_ACRES","float","True","","02","N","S","Valor total dos ajustes de acréscimo"
"M610","10","VL_AJUS_REDUC","float","True","","02","N","S","Valor total dos ajustes de redução"
"M610","11","VL_CONT_DIFER","float","False","","02","N","N","Valor da contribuição a diferir no período"
"M610","12","VL_CONT_DIFER_ANT","float","False","","02","N","N","Valor da contribuição diferida em períodos anteriores"
"M610","13","VL_CONT_PER","float","True","","02","N","S","Valor Total da Contribuição do Período (08 + 09 – 10 – 11 +12)"
"M610","14","VL_CONT_DIFER","float","False","","02","N","N","Valor da contribuição a diferir no período"
"M610","15","VL_CONT_DIFER_ANT","float","False","","02","N","N","Valor da contribuição diferida em períodos anteriores"
"M610","16","VL_CONT_PER","float","True","","02","N","S","Valor Total da Contribuição do Período (11 + 12 – 13 – 14+15)"
"M611","2","IND_TIP_COOP","int","True","002*","","N","S","Indicador do Tipo de Sociedade Cooperativa: 01 – Cooperativa de Produção Agropecuária; 02 – Cooperativa de Consumo; 03 – Cooperativa de Crédito; 04 – Cooperativa de Eletrificação Rural; 05 – Cooperativa de Transporte Rodoviário de Cargas; 06 – Cooperativa de Médicos; 99 – Outras."
"M611","3","VL_BC_CONT_ANT_EXC_COOP","float","True","","02","N","S","Valor da Base de Cálculo da Contribuição, conforme Registros escriturados nos Blocos A, C, D e F, antes das Exclusões das Sociedades Cooperativas."
"M611","4","VL_EXC_COOP_GER","float","False","","02","N","N","Valor de Exclusão Especifica das Cooperativas em Geral, decorrente das Sobras Apuradas na DRE, destinadas a constituição do Fundo de Reserva e do FATES."
"M611","5","VL_EXC_ESP_COOP","float","False","","02","N","N","Valor das Exclusões da Base de Cálculo Especifica do Tipo da Sociedade Cooperativa, conforme Campo 02 (IND_TIP_COOP)."
"M611","6","VL_BC_CONT","float","True","","02","N","S","Valor da Base de Cálculo, Após as Exclusões Especificas da Sociedade Cooperativa (04 – 05 – 06) – Transportar para M610."
"M615","2","IND_AJ_BC","char","True","001*","","C","S","Indicador do tipo de ajuste da base de cálculo: 0 - Ajuste de redução; 1 - Ajuste de acréscimo."
"M615","3","VL_AJ_BC","float","True","","02","N","S","Valor do ajuste de base de cálculo"
"M615","4","COD_AJ_BC","char","True","002*","","C","S","Código do ajuste, conforme a Tabela indicada no item 4.3.18"
"M615","5","NUM_DOC","char","False","","","C","N","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver."
"M615","6","DESCR_AJ_BC","char","False","","","C","N","Descrição resumida do ajuste na base de cálculo."
"M615","7","DT_REF","date","False","008*","","N","N","Data de referência do ajuste (ddmmaaaa)"
"M615","8","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"M615","9","CNPJ","int","True","014*","","N","S","CNPJ do estabelecimento a que se refere o ajuste"
"M615","10","INFO_COMPL","char","False","","","C","N","Informação complementar do registro"
"M620","2","IND_AJ","char","True","001*","","C","S","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo."
"M620","3","VL_AJ","float","True","","02","N","S","Valor do ajuste"
"M620","4","COD_AJ","char","True","002*","","C","S","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M620","5","NUM_DOC","char","False","","","C","N","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver."
"M620","6","DESCR_AJ","char","False","","","C","N","Descrição resumida do ajuste."
"M620","7","DT_REF","date","False","008*","","N","N","Data de referência do ajuste (ddmmaaaa)"
"M625","2","DET_VALOR_AJ","float","True","","02","N","S","Detalhamento do valor da contribuição reduzida ou acrescida, informado no Campo 03 (VL_AJ) do registro M620."
"M625","3","CST_COFINS","int","False","002*","","N","N","Código de Situação Tributária referente à operação detalhada neste registro."
"M625","4","DET_BC_CRED","float","False","","03","N","N","Detalhamento da base de cálculo geradora de ajuste de contribuição"
"M625","5","DET_ALIQ","float","False","08","04","N","N","Detalhamento da alíquota a que se refere o ajuste de contribuição"
"M625","6","DT_OPER_AJ","date","True","008*","","N","S","Data da operação a que se refere o ajuste informado neste registro."
"M625","7","DESC_AJ","char","False","","","C","N","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M625","8","COD_CTA","char","False","255","","C","N","Código da conta contábil debitada/creditada"
"M625","9","INFO_COMPL","char","False","","","C","N","Informação complementar"
"M630","2","CNPJ","int","True","014*","","N","S","CNPJ da pessoa jurídica de direito público, empresa pública, sociedade de economia mista ou suas subsidiárias."
"M630","3","VL_VEND","float","True","","02","N","S","Valor Total das vendas no período"
"M630","4","VL_NAO_RECEB","float","True","","02","N","S","Valor Total não recebido no período"
"M630","5","VL_CONT_DIF","float","True","","02","N","S","Valor da Contribuição diferida no período"
"M630","6","VL_CRED_DIF","float","False","","02","N","N","Valor do Crédito diferido no período"
"M630","7","COD_CRED","char","False","003*","","C","N","Código de Tipo de Crédito diferido no período, conforme a Tabela 4.3.6."
"M700","2","COD_CONT","char","True","002","","C","S","Código da contribuição social diferida em períodos anteriores, conforme a Tabela 4.3.5."
"M700","3","VL_CONT_APUR_DIFER","float","True","","02","N","S","Valor da Contribuição Apurada, diferida em períodos anteriores."
"M700","4","NAT_CRED_DESC","char","False","002","","C","N","Natureza do Crédito Diferido, vinculado à receita tributada no mercado interno, a descontar: 01 – Crédito a Alíquota Básica; 02 – Crédito a Alíquota Diferenciada; 03 – Crédito a Alíquota por Unidade de Produto;"
"M700","5","VL_CRED_DESC_DIFER","float","False","","02","N","N","Valor do Crédito a Descontar vinculado à contribuição diferida."
"M700","6","VL_CONT_DIFER_ANT","float","True","","02","N","S","Valor da Contribuição a Recolher, diferida em períodos anteriores (Campo 03 – Campo 05)"
"M700","7","PER_APUR","int","True","006*","","N","S","Período de apuração da contribuição social e dos créditos diferidos (MMAAAA)."
"M700","8","DT_RECEB","date","False","008*","","N","N","Data de recebimento da receita, objeto de diferimento."
"M800","2","CST_COFINS","char","True","002*","","C","S","Código de Situação Tributária – CST das demais receitas auferidas no período, sem incidência da contribuição, ou sem contribuição apurada a pagar, conforme a Tabela 4.3.4."
"M800","3","VL_TOT_REC","float","True","","02","N","S","Valor total da receita bruta no período."
"M800","4","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada."
"M800","5","DESC_COMPL","char","False","","","C","N","Descrição Complementar da Natureza da Receita."
"M810","2","NAT_REC","char","True","003*","","C","S","Natureza da Receita, conforme relação constante nas Tabelas de Detalhamento da Natureza da Receita por Situação Tributária abaixo: - Tabela 4.3.10: Produtos Sujeitos à Incidência Monofásica da Contribuição Social – Alíquotas Diferenciadas (CST 04 - Revenda); - Tabela 4.3.11: Produtos Sujeitos à Incidência Monofásica da Contribuição Social – Alíquotas por Unidade de Medida de Produto (CST 04 - Revenda); - Tabela 4.3.12: Produtos Sujeitos à Substituição Tributária da Contribuição Social (CST 05 - Revenda); - Tabela 4.3.13: Produtos Sujeitos à Alíquota Zero da Contribuição Social (CST 06); - Tabela 4.3.14: Operações com Isenção da Contribuição Social (CST 07); - Tabela 4.3.15: Operações sem Incidência da Contribuição Social (CST 08); - Tabela 4.3.16: Operações com Suspensão da Contribuição Social (CST 09)."
"M810","3","VL_REC","float","True","","02","N","S","Valor da receita bruta no período, relativo a natureza da receita (NAT_REC)"
"M810","4","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada."
"M810","5","DESC_COMPL","char","False","","","C","N","Descrição Complementar da Natureza da Receita."
"M990","2","QTD_LIN_M","int","True","","","N","S","Quantidade total de linhas do Bloco M"
"P001","2","IND_MOV","char","True","001","","C","S","Indicador de movimento: 0 - Bloco com dados informados; 1 - Bloco sem dados informados"
"P010","2","CNPJ","int","True","014*","","N","S","Número de inscrição do estabelecimento no CNPJ."
"P100","2","DT_INI","date","True","008*","","C","S","Data inicial a que a apuração se refere"
"P100","3","DT_FIN","date","True","008*","","C","S","Data final a que a apuração se refere"
"P100","4","VL_REC_TOT_EST","float","True","","02","N","S","Valor da Receita Bruta Total do Estabelecimento no Período"
"P100","5","COD_ATIV_ECON","char","True","008*","","C","S","Código indicador correspondente à atividade sujeita a incidência da Contribuição Previdenciária sobre a Receita Bruta, conforme Tabela 5.1.1."
"P100","6","VL_REC_ATIV_ESTAB","float","True","","02","N","S","Valor da Receita Bruta do Estabelecimento, correspondente às atividades/produtos referidos no Campo 05 (COD_ATIV_ECON)"
"P100","7","VL_EXC","float","False","","02","N","N","Valor das Exclusões da Receita Bruta informada no Campo 06"
"P100","8","VL_BC_CONT","float","True","","02","N","S","Valor da Base de Cálculo da Contribuição Previdenciária sobre a Receita Bruta (Campo 08 = Campo 06 – Campo 07)"
"P100","9","ALIQ_CONT","float","True","008","04","N","S","Alíquota da Contribuição Previdenciária sobre a Receita B ruta"
"P100","10","VL_CONT_APU","float","True","","02","N","S","Valor da Contribuição Previdenciária Apurada sobre a Receita Bruta"
"P100","11","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil referente à Contribuição Previdenciária sobre a Receita Bruta"
"P100","12","INFO_COMPL","char","False","","","C","N","Informação complementar do registro"
"P110","2","NUM_CAMP","char","True","002*","","C","S","Informar o número do campo do registro"
"P110","3","COD_DET","char","False","008*","","C","N","Código do tipo de detalhamento, conforme Tabela 5.1.2"
"P110","4","DET_VALOR","float","True","","02","N","S","Valor detalhado referente ao campo 02 deste registro"
"P110","5","INF_COMPL","char","False","","","C","N","Informação complementar do detalhamento."
"P199","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"P199","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"P200","2","PER_REF","int","True","006*","","N","S","Período de referencia da escrituração (MMAAAA)"
"P200","3","VL_TOT_CONT_APU","float","True","","02","N","S","Valor total apurado da Contribuição Previdenciária sobre a Receita Bruta (Somatório do Campo 10 “VL_CONT_APU“, do(s) Registro(s) P100)"
"P200","4","VL_TOT_AJ_REDUC","float","False","","02","N","N","Valor total de “Ajustes de redução” (Registro P210, Campo 03, quando Campo 02 = “0”)"
"P200","5","VL_TOT_AJ_ACRES","float","False","","02","N","N","Valor total de “Ajustes de acréscimo” (Registro P210, Campo 03, quando Campo 02 = “1”)"
"P200","6","VL_TOT_CONT_DEV","float","True","","02","N","S","Valor total da Contribuição Previdenciária sobre a Receita Bruta a recolher (Campo 03 – Campo 04 + Campo 05)"
"P200","7","COD_REC","char","True","006*","","C","S","Código de Receita referente à"
"P210","2","IND_AJ","char","True","001*","","C","S","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo."
"P210","3","VL_AJ","float","True","","02","N","S","Valor do ajuste"
"P210","4","COD_AJ","char","True","002*","","C","S","Código do ajuste, conforme a Tabela indicada no item 4.3.8., versão 1.01"
"P210","5","NUM_DOC","char","False","","","C","N","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver."
"P210","6","DESCR_AJ","char","False","","","C","N","Descrição resumida do ajuste."
"P210","7","DT_REF","date","False","008*","","N","N","Data de referência do ajuste (ddmmaaaa)"
"P990","2","QTD_LIN_P","int","True","","","N","S","Quantidade total de linhas do Bloco P"
"1001","2","IND_MOV","int","True","001*","","N","S","Indicador de movimento: 0 - Bloco com dados informados; 1 - Bloco sem dados informados"
"1010","2","NUM_PROC","char","True","020","","C","S","Identificação do Número do Processo Judicial"
"1010","3","ID_SEC_JUD","char","True","","","C","S","Identificação da Seção Judiciária"
"1010","4","ID_VARA","char","True","002","","C","S","Identificação da Vara"
"1010","5","IND_NAT_ACAO","char","True","002*","","C","S","Indicador da Natureza da Ação Judicial, impetrada na Justiça Federal: 01 – Decisão judicial transitada em julgado, a favor da pessoa jurídica. 02 – Decisão judicial não transitada em julgado, a favor da pessoa jurídica. 03 – Decisão judicial oriunda de liminar em mandado de segurança. 04 – Decisão judicial oriunda de liminar em medida cautelar. 05 – Decisão judicial oriunda de antecipação de tutela. 06 - Decisão judicial vinculada a depósito"
"1010","6","DESC_DEC_JUD","char","False","100","","C","N","Descrição Resumida dos Efeitos Tributários abrangidos pela Decisão Judicial proferida."
"1010","7","DT_SENT_JUD","date","False","008*","","N","N","Data da Sentença/Decisão Judicial"
"1020","2","NUM_PROC","char","True","020","","C","S","Identificação do Processo Administrativo ou da Decisão Administrativa"
"1020","3","IND_NAT_ACAO","char","True","002*","","C","S","Indicador da Natureza da Ação, decorrente de Processo Administrativo na Secretaria da Receita Federal do Brasil: 01 – Processo Administrativo de Consulta 02 – Despacho Decisório 03 – Ato Declaratório Executivo 04 – Ato Declaratório Interpretativo 05 – Decisão Administrativa de DRJ ou do CARF 06 – Auto de Infração 99 – Outros"
"1020","4","DT_DEC_ADM","date","True","008*","","N","S","Data do Despacho/Decisão Administrativa"
"1050","2","DT_REF","date","True","008*","","N","S","Data de referência do ajuste (ddmmaaaa)"
"1050","3","IND_AJ_BC","char","True","002*","","C","S","Indicador da natureza do ajuste da base de cálculo, conforme"
"1050","4","CNPJ","int","True","014*","","N","S","CNPJ do estabelecimento a que se refere o ajuste"
"1050","5","VL_AJ_TOT","float","True","","02","N","S","Valor total do ajuste"
"1050","6","VL_AJ_CST01","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 01"
"1050","7","VL_AJ_CST02","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 02"
"1050","8","VL_AJ_CST03","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 03"
"1050","9","VL_AJ_CST04","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 04"
"1050","10","VL_AJ_CST05","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 05"
"1050","11","VL_AJ_CST06","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 06"
"1050","12","VL_AJ_CST07","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 07"
"1050","13","VL_AJ_CST08","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 08"
"1050","14","VL_AJ_CST09","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 09"
"1050","15","VL_AJ_CST49","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 49"
"1050","16","VL_AJ_CST99","float","True","","02","N","S","Parcela do ajuste a apropriar na base de cálculo referente ao CST 99"
"1050","17","IND_APROP","char","True","002*","","C","S","Indicador de apropriação do ajuste: 01 – Referente ao PIS/Pasep e a Cofins 02 – Referente unicamente ao PIS/Pasep 03 – Referente unicamente à Cofins"
"1050","18","NUM_REC","char","False","80","","C","N","Número do recibo da escrituração a que se refere o ajuste"
"1050","19","INFO_COMPL","char","False","","","C","N","Informação complementar do registro"
"1100","2","PER_APU_CRED","int","True","006","","N","S","Período de Apuração do Crédito (MM/AAAA)"
"1100","3","ORIG_CRED","int","True","002*","","N","S","Indicador da origem do crédito: 01 – Crédito decorrente de operações próprias; 02 – Crédito transferido por pessoa jurídica sucedida."
"1100","4","CNPJ_SUC","int","False","014*","","N","N","CNPJ da pessoa jurídica cedente do crédito (se ORIG_CRED = 02)."
"1100","5","COD_CRED","int","True","003*","","N","S","Código do Tipo do Crédito, conforme Tabela 4.3.6."
"1100","6","VL_CRED_APU","float","True","","02","N","S","Valor total do crédito apurado na Escrituração Fiscal Digital (Registro M100) ou em demonstrativo DACON (Fichas 06A e 06B) de"
"1100","7","VL_CRED_EXT_APU","float","False","","02","N","N","Valor de Crédito Extemporâneo Apurado (Registro 1101), referente a Período Anterior, Informado no Campo 02 – PER_APU_CRED"
"1100","8","VL_TOT_CRED_APU","float","True","","02","N","S","Valor Total do Crédito Apurado (06 + 07)"
"1100","9","VL_CRED_DESC_PA_ANT","float","True","","02","N","S","Valor do Crédito utilizado mediante Desconto, em Período(s) Anterior(es)."
"1100","10","VL_CRED_PER_PA_ANT","float","False","","02","N","N","Valor do Crédito utilizado mediante Pedido de Ressarcimento, em Período(s) Anterior(es)."
"1100","11","VL_CRED_DCOMP_PA_ANT","float","False","","02","N","N","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária (Crédito de Exportação), em Período(s) Anterior(es)."
"1100","12","SD_CRED_DISP_EFD","float","True","","02","N","S","Saldo do Crédito Disponível para Utilização neste Período de Escrituração (08 – 09 – 10 - 11)."
"1100","13","VL_CRED_DESC_EFD","float","False","","02","N","N","Valor do Crédito descontado neste período de escrituração."
"1100","14","VL_CRED_PER_EFD","float","False","","02","N","N","Valor do Crédito objeto de Pedido de Ressarcimento (PER) neste período de escrituração."
"1100","15","VL_CRED_DCOMP_EFD","float","False","","02","N","N","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária neste período de escrituração."
"1100","16","VL_CRED_TRANS","float","False","","02","N","N","Valor do crédito transferido em evento de cisão, fusão ou incorporação."
"1100","17","VL_CRED_OUT","float","False","","02","N","N","Valor do crédito utilizado por outras formas."
"1100","18","SLD_CRED_FIM","float","False","","02","N","N","Saldo de créditos a utilizar em período de apuração futuro (12 – 13 – 14 – 15 – 16 - 17)."
"1101","2","COD_PART","char","False","060","","C","N","Código do participante (Campo 02 do Registro 0150)"
"1101","3","COD_ITEM","char","False","060","","C","N","Código do item (campo 02 do Registro 0200)"
"1101","4","COD_MOD","char","False","002*","","C","N","Código do modelo do documento fiscal, conforme a Tabela 4.1.1."
"1101","5","SER","char","False","004","","C","N","Série do documento fiscal"
"1101","6","SUB_SER","char","False","003","","C","N","Subsérie do documento fiscal"
"1101","7","NUM_DOC","int","False","009","","N","N","Número do documento fiscal"
"1101","8","DT_OPER","date","True","008*","","N","S","Data da Operação (ddmmaaaa)"
"1101","9","CHV_NFE","int","False","044*","","N","N","Chave da Nota Fiscal Eletrônica"
"1101","10","VL_OPER","float","True","","02","N","S","Valor da Operação"
"1101","11","CFOP","int","False","004*","","N","N","Código fiscal de operação e prestação"
"1101","12","NAT_BC_CRED","char","True","002*","","C","S","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7."
"1101","13","IND_ORIG_CRED","char","True","001*","","C","S","Indicador da origem do crédito: 0 – Operação no Mercado Interno 1 – Operação de Importação"
"1101","14","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"1101","15","VL_BC_PIS","float","True","","03","N","S","Base de Cálculo do Crédito de PIS/PASEP (em valor ou em quantidade)."
"1101","16","ALIQ_PIS","float","True","","04","N","S","Alíquota do PIS/PASEP (em percentual ou em reais)."
"1101","17","VL_PIS","float","True","","02","N","S","Valor do Crédito de PIS/PASEP."
"1101","18","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada."
"1101","19","COD_CCUS","char","False","255","","C","N","Código do Centro de Custos."
"1101","20","DESC_COMPL","char","False","","","C","N","Descrição complementar do Documento/Operação."
"1101","21","PER_ESCRIT","int","False","006*","","N","N","Mês/Ano da Escrituração em que foi registrado o documento/operação (Crédito pelo método da Apropriação Direta)."
"1101","22","CNPJ","int","True","014*","","N","S","CNPJ do estabelecimento gerador do crédito extemporâneo (Campo 04 do Registro 0140)"
"1102","2","VL_CRED_PIS_TRIB_MI","float","False","","02","N","N","Parcela do Crédito de PIS/PASEP, vinculada a Receita Tributada no Mercado Interno"
"1102","3","VL_CRED_PIS_NT_MI","float","False","","02","N","N","Parcela do Crédito de PIS/PASEP, vinculada a Receita Não Tributada no Mercado Interno"
"1102","4","VL_CRED_PIS_EXP","float","False","","02","N","N","Parcela do Crédito de PIS/PASEP, vinculada a Receita de Exportação"
"1200","2","PER_APUR_ANT","int","True","006*","","N","S","Período de Apuração da Contribuição Social Extemporânea (MMAAAA)."
"1200","3","NAT_CONT_REC","char","True","002","","C","S","Natureza da Contribuição a Recolher, conforme Tabela 4.3.5."
"1200","4","VL_CONT_APUR","float","True","","02","N","S","Valor da Contribuição Apurada."
"1200","5","VL_CRED_PIS_DESC","float","True","","02","N","S","Valor do Crédito de PIS/PASEP a Descontar, da Contribuição Social Extemporânea."
"1200","6","VL_CONT_DEV","float","True","","02","N","S","Valor da Contribuição Social Extemporânea Devida."
"1200","7","VL_OUT_DED","float","True","","02","N","S","Valor de Outras Deduções."
"1200","8","VL_CONT_EXT","float","True","","02","N","S","Valor da Contribuição Social Extemporânea a pagar."
"1200","9","VL_MUL","float","False","","02","N","N","Valor da Multa."
"1200","10","VL_JUR","float","False","","02","N","N","Valor dos Juros."
"1200","11","DT_RECOL","date","False","008*","","N","N","Data do Recolhimento."
"1210","2","CNPJ","int","True","014*","","N","S","Número de inscrição do estabelecimento no CNPJ (Campo 04 do Registro 0140)."
"1210","3","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"1210","4","COD_PART","char","False","060","","C","N","Código do participante (Campo 02 do Registro 0150)"
"1210","5","DT_OPER","date","True","008*","","N","S","Data da Operação (ddmmaaaa)"
"1210","6","VL_OPER","float","True","","02","N","S","Valor da Operação"
"1210","7","VL_BC_PIS","float","True","","03","N","S","Base de cálculo do PIS/PASEP (em valor ou em quantidade)"
"1210","8","ALIQ_PIS","float","True","","04","N","S","Alíquota da PIS (em percentual ou em reais)"
"1210","9","VL_PIS","float","True","","02","N","S","Valor do PIS/PASEP"
