"register","index","code","type","required","values","length","xsd_type","decimal","spec_type","spec_values","spec_required","desc"
"X430","6","VL_JURO","float","False","","19","","2","N","","Não","Valor dos Juros sobre o Capital Próprio: Valor recebido a título de remuneração dos recursos investidos pela pessoa jurídica em outra pessoa jurídica domiciliada no Brasil, de que trata o art. 9º da Lei nº 9.249, de 26 de dezembro de 1995. Informar, também, neste campo o valor recebido a título de juros sobre o capital próprio correspondente à participação da pessoa jurídica em empresas residentes ou domiciliadas no exterior. Atenção: 1) Não informar neste campo o valor correspondente aos juros recebidos durante o período que anteceder o início das operações sociais ou de implantação do empreendimento inicial de que trata a alínea “b” do parágrafo 1º do art. 15 do Decreto-Lei nº 1.598, de 26 de dezembro de 2012. 2) Não informar neste campo o valor relativo aos juros recebidos de cooperativa da qual a pessoa jurídica seja associada correspondentes à remuneração de até 12% sobre o capital integralizado, de que trata o parágrafo único do art. 49 da Lei nº 4.506, de 30 de novembro de 1964, c/c parágrafo 3º do art. 24 da Lei nº 5.764, de 16 de dezembro de 1971, e o 357 do Decreto nº 9.580/2018."
"X430","7","VL_DEMAIS_JUROS","float","False","","19","","2","N","","Não","Valor dos Demais Juros: Valor recebido a título de juros decorrentes da remuneração de recursos emprestados pela pessoa jurídica a outras pessoas físicas ou jurídicas, residentes ou domiciliadas no Brasil ou no exterior por meio de contratos de financiamento ou de mútuo registrados ou não no Banco Central do Brasil. Também deve ser informado neste campo o valor correspondente aos: - juros recebidos durante o período que anteceder o início das operações sociais ou de implantação do empreendimento inicial de que trata alínea “b” do parágrafo 1º do art. 15 do Decreto-Lei nº 1.598, de 26 de dezembro de 2012; - juros recebidos de cooperativa da qual a pessoa jurídica seja associada correspondentes à remuneração de até 12% sobre o capital integralizado, de que trata o parágrafo único do art. 49 da Lei nº 4.506, de 30 de novembro de 1964, c/c parágrafo 3º do art. 24 da Lei nº 5.764, de 16 de dezembro de 1971, e art. 357 do Decreto nº 9.580/2018; - juros recebidos correspondentes a quaisquer transações realizadas pela pessoa jurídica."
"X430","8","VL_DIVID","float","False","","19","","2","N","","Não","Valor dos Dividendos: Lucros ou dividendos recebidos pela pessoa jurídica em decorrência de participação societária avaliada pelo método da equivalência patrimonial ou pelo custo de aquisição em outras sociedades no Brasil ou no exterior."
"X450","2","PAIS","char","True","","3","numeric_code","","N","","Sim","País: País ou a dependência de país de residência ou domicílio da pessoa física ou jurídica destinatária do pagamento ou da remessa efetuados pela pessoa jurídica declarante, observado o exemplo a seguir: Exemplo: Pessoa jurídica declarante efetua remessa, por conta e ordem do beneficiário do pagamento que é residente no Japão, para conta corrente localizada nos Estados Unidos da América. Nesse caso, o país a ser selecionado é o Japão. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X450","3","VL_SERV_ASSIST","float","False","","19","","2","N","","Não","Valor dos Serviços de Assistência Técnica, Científica, Administrativa e Assemelhados com Transferência de Tecnologia: Pagamentos ou as remessas efetuados a título de serviços de assistência técnica, científica, administrativa e assemelhados referentes aos contratos que, em conformidade com a Lei nº 9.279, de 14 maio de 1996, estipulam as condições de obtenção de técnicas, métodos de planejamento e programação, bem como pesquisas, estudos e projetos destinados à execução ou prestação de serviços especializados e que tenham sido objeto de registro no Instituto Nacional de Propriedade Industrial (INPI)."
"X450","4","VL_SERV_SEM_ASSIST","float","False","","19","","2","N","","Não","Valor dos Serviços Técnicos e de Assistência sem Transferência de Tecnologia Prestados no Brasil: Valores pagos a título de serviços técnicos e de assistência, prestados no Brasil, referentes aos contratos dispensados de averbação no Instituto Nacional de Propriedade Industrial (INPI) por não constituírem transferência de tecnologia, tais como: i) Agenciamento de compras, inclusive serviços de logística relativos ao embarque de mercadorias e liberação alfandegária e outros de natureza similar; ii) Beneficiamento de produtos; iii) Homologação e certificação de qualidade de produtos brasileiros com o objetivo de promover a exportação; iv) Consultoria nas áreas comercial, financeira, jurídica, reorganização societária e licitações; v) Estudos de viabilidade econômica; vi) Serviços de marketing; vii) Serviços realizados sem a presença de técnicos da empresa tomadora do serviço e que não gerem quaisquer relatórios ou documentos; viii) Serviços de manutenção de software realizados sem a presença dos técnicos da empresa tomadora no local da prestação, tais como os efetuados por meio de “help-desk”. As pessoas jurídicas que exercem atividades no mercado financeiro, também, devem informar, neste campo, os rendimentos recebidos pelos seguintes serviços: i) Administração de fundos, loterias, sociedades de investimento, dentre outros de natureza similar; ii) Taxas de administração de consórcios e similares; iii) Tarifas e portes e comissões por prestação de serviços de cobrança, colocação de títulos e valores mobiliários por conta e ordem de terceiros; iv) Serviços prestados na contratação de operações de câmbio, comissão “del credere” relativa à administração de ativos redescontados junto ao Bacen; v) Serviços prestados na intermediação de bolsas, custódia, bem como serviços prestados a partes ligadas;"
"X450","5","VL_SERV_SEM_ASSIST_EXT","float","False","","19","","2","N","","Não","Valor dos Serviços Técnicos e de Assistência sem Transferência de Tecnologia Prestados no Exterior: Vaolres pagos a título de serviços técnicos e de assistência, prestados no Brasil, referentes aos contratos dispensados de averbação no Instituto Nacional de Propriedade Industrial (INPI) por não constituírem transferência de tecnologia, tais como: i) Agenciamento de compras, inclusive serviços de logística relativos ao embarque de mercadorias e liberação alfandegária e outros de natureza similar; ii) Beneficiamento de produtos; iii) Homologação e certificação de qualidade de produtos brasileiros com o objetivo de promover a exportação; iv) Consultoria nas áreas comercial, financeira, jurídica, reorganização societária e licitações; v) Estudos de viabilidade econômica; vi) Serviços de marketing; vii) Serviços realizados sem a presença de técnicos da empresa tomadora do serviço e que não gerem quaisquer relatórios ou documentos; viii) Serviços de manutenção de software realizados sem a presença dos técnicos da empresa tomadora no local da prestação, tais como os efetuados por meio de “help-desk”. As pessoas jurídicas que exercem atividades no mercado financeiro, também, devem informar, neste campo, os rendimentos recebidos pelos seguintes serviços: i) Administração de fundos, loterias, sociedades de investimento, dentre outros de natureza similar; ii) Taxas de administração de consórcios e similares; iii) Tarifas e portes e comissões por prestação de serviços de cobrança, colocação de títulos e valores mobiliários por conta e ordem de terceiros; iv) Serviços prestados na contratação de operações de câmbio, comissão “del credere” relativa à administração de ativos redescontados junto ao Bacen; v) Serviços prestados na intermediação de bolsas, custódia, bem como serviços prestados a partes ligadas;"
"X450","6","VL_JURO_PF","float","False","","19","","2","N","","Não","Valor dos Juros sobre o Capital Próprio Pagos a Pessoa Física: Valor pago ou remetido à pessoa física residente ou domiciliada no Brasil ou no exterior a título de remuneração dos recursos investidos na pessoa jurídica declarante, de que trata o art. 9º da Lei nº 9.249, de 26 de dezembro de 1995. Atenção: 1) Não informar neste campo o valor correspondente aos juros pagos ou remetidos durante o período que anteceder o início das operações sociais ou de implantação do empreendimento inicial de que trata a alínea “b” do parágrafo 1º do art. 15 do Decreto-Lei nº 1.598, de 26 de dezembro de 2012. 2) As cooperativas não devem informar neste campo o valor relativo aos juros pagos aos associados correspondente à remuneração de até 12% sobre o capital integralizado de que trata o parágrafo único do art. 49 da Lei nº 4.506, de 30 de novembro de 1964, c/c parágrafo 3º do art. 24 da Lei nº 5.764, de 16 de dezembro de 1971, e o art. 357 do Decreto nº 9.580/2018."
"X450","7","VL_JURO_PJ","float","False","","19","","2","N","","Não","Valor dos Juros sobre o Capital Próprio Pagos a Pessoa Jurídica: Valor pago ou remetido pela pessoa jurídica a outra pessoa jurídica domiciliada no Brasil ou no exterior a título de remuneração dos recursos investidos na pessoa jurídica declarante, de que trata o art. 9º da Lei nº 9.249, de 26 de dezembro de 1995."
"X450","8","VL_DEMAIS_JUROS","float","False","","19","","2","N","","Não","Valor dos Demais Juros: Valor pago ou remetido a título de juros decorrentes da remuneração de empréstimos tomados pela pessoa jurídica no Brasil ou no exterior por meio de contratos de financiamento e de mútuo registrados ou não no Banco Central do Brasil. Também deve ser informado neste campo o valor correspondente aos: - juros pagos ou remetidos durante o período que anteceder o início das operações sociais ou de implantação do empreendimento inicial de que trata a alínea “b” do parágrafo 1º do art. 15 do Decreto-Lei nº 1.598, de 26 de dezembro de 2012; - juros pagos ou remetidos por cooperativa à pessoa jurídica associada correspondentes à remuneração de até 12% sobre o capital integralizado, de que trata o parágrafo único do art. 49 da Lei nº 4.506, de 30 de novembro de 1964, c/c parágrafo 3º do art. 24 da Lei nº 5.764, de 16 de dezembro de 1971, e o art. 357 do Decreto nº 9.580/2018; - juros pagos ou remetidos correspondentes a quaisquer transações realizadas pela pessoa jurídica. Atenção: O valor de juros pago ou remetido em decorrência da Resolução Bacen nº 3.844, de 23 de março de 2010, também deve ser informado neste campo, exceto se referir-se ao pagamento ou remessa de juros de capital próprio de que trata o art. 9º da Lei nº 9.249, de 1995."
"X450","9","VL_DIVID_PF","float","False","","19","","2","N","","Não","Dividendos Pagos a Pessoa Física: Valor dos lucros ou dividendos pagos ou remetidos pela pessoa jurídica à pessoa física residente ou domiciliada no Brasil ou no exterior em decorrência de participação societária avaliada pelo método da equivalência patrimonial ou pelo custo de aquisição."
"X450","10","VL_DIVID_PJ","float","False","","19","","2","N","","Não","Dividendos Pagos a Pessoa Jurídica: Valor dos lucros ou dividendos pagos ou remetidos pela pessoa jurídica a outra pessoa jurídica domiciliada no Brasil ou no exterior em decorrência de participação societária avaliada pelo método da equivalência patrimonial ou pelo custo de aquisição."
"X460","2","CODIGO","char","True","","6","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X460","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X460","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X470","2","CODIGO","char","True","","6","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X470","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X470","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X480","2","CODIGO","char","True","","6","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X480","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X480","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X490","2","CODIGO","char","True","","6","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X490","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X490","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X500","2","CODIGO","char","True","","","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X500","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X500","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X510","2","CODIGO","char","True","","","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X510","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X510","4","VALOR","char","False","","19","","2","NS","","Não","Valor"
"X990","2","QTD_LIN","int","True","","","","","N","","Sim","Quantidade total de registros do Bloco X."
"Y001","2","IND_DAD","char","True","['0', '1']","1","numeric_code","","N","[0;1]","Sim","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados."
"Y520","2","TIP_EXT","char","True","['R', 'P']","1","","","C","[R; P]","Sim","Tipo: R - Rendimentos Recebidos P – Pagamentos"
"Y520","3","PAIS","char","True","","3","numeric_code","","N","","Sim","País: País em que está situada a pessoa física ou jurídica que efetuou o pagamento ou beneficiária do pagamento. Código do País, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"Y520","4","FORMA","int","True","['1', '2', '3', '4', '5', '6']","1","","","N","[1; 2; 3; 4; 5; 6]","Sim","Forma de Recebimento/Pagamento: “1” – Operação de Câmbio “2” – Transferência Internacional em Reais “3” – Cartão de Crédito “4” – Depósito em Conta do Exterior (só válido para TIP_EXT=""R"") “5” – Utilização de Recursos Mantidos no Exterior (só válido para TIP_EXT=""P"") “6” – Em Moeda Nacional ou Estrangeira"
"Y520","5","NAT_OPER","char","True","","5","numeric_code","","N","","Sim","Natureza da Operação: Código da natureza-fato específico correspondente à motivação do recebimento/pagamento, conforme § 1o do artigo 23 da Lei no 4.131, de 03 de setembro de 1962, e que consta na Circular no 3.690, de 16 de dezembro de 2013, do Banco Central do Brasil. Atenção: As operações que não se enquadrem em nenhuma das classificações disponíveis serão identificadas pelo código que indique a melhor aproximação possível da natureza da transação. Natureza da operação, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas). Observação: O registro Y520 não possui informação de data em seus campos. Portanto, os códigos utilizados no campo Y520.NAT_OPER devem ser os vigentes em na darta final da ECF, para todas as operações ocorridas durante o ano da escrituração."
"Y520","6","VL_PERIODO","float","True","","19","","2","N","","Sim","Valor: Total dos valores recebidos ou pagos, provenientes do exterior ou destinados ao exterior, de acordo com o código indicativo da natureza da operação."
"Y570","2","CNPJ_FON","char","True","","14","","","C","","Sim","CNPJ: CNPJ da fonte pagadora"
"Y570","3","NOM_EMP","char","True","","","","","C","","Sim","Nome Empresarial: Nome da pessoa jurídica responsável pela retenção e recolhimento da fonte que estiver sendo compensado."
"Y570","4","IND_ORG_PUB","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Indicador de Órgão Público: S - Sim N – Não Selecione “Sim” ou “Não” em relação à pessoa jurídica responsável pela retenção e recolhimento da fonte que estiver sendo compensado. Ao selecionar ""Sim"" serão disponibilizados os códigos de recolhimento utilizados pelos Órgãos Públicos Federais ou Entidades da Administração Pública Federal, ao selecionar ""Não"", serão disponibilizados os demais códigos."
"Y570","5","COD_REC","char","True","","4","numeric_code","","N","","Sim","Código de Receita Utilizado Para Recolhimento na Fonte, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"Y570","6","VL_REND","float","True","","19","","2","N","","Sim","Rendimento Bruto: Valor bruto do rendimento que originou a retenção."
"Y570","7","IR_RET","float","False","","19","","2","N","","Não","IR Retido na Fonte: Valor de todo o imposto de renda retido na fonte durante o período abrangido pela declaração, incidente sobre as receitas que compõem a base de cálculo do tributo devido, independentemente de a empresa ter apurado prejuízo fiscal ou imposto de renda devido menor que o retido na fonte durante o período."
"Y570","8","CSLL_RET","float","False","","19","","2","N","","Não","CSLL Retida na Fonte: Valor de toda a contribuição social sobre o lucro líquido retida na fonte durante o período abrangido pela declaração, incidente sobre as receitas que compõem a base de cálculo do tributo devido, independentemente de a empresa ter apurado base de cálculo negativa ou CSLL devida menor que a retida na fonte durante o período."
"Y590","2","TIP_ATIVO","char","True","","14","","","C","","Sim","Tipo do Ativo que Possui no Exterior, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"Y590","3","PAIS","char","True","","3","numeric_code","","N","","Sim","Código do País: País onde se localiza o ativo no exterior, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"Y590","4","DISCRIMINACAO","char","True","","","","","C","","Sim","Discriminação: Detalhar, neste campo, as informações correspondentes aos ativos, tais como: tipo, localização, data de aquisição e de venda, de quem foi adquirido, a quem foi alienado, instituição que intermediou a operação, valor de aquisição e/ou de venda em moeda estrangeira, instituição financeira e agência, tratando-se de aplicação financeira ou depósito e, na hipótese de participações societárias, espécie de participação e empresa investida."
"Y590","5","VL_ANT","float","True","","19","","2","N","","Sim","Valor Anterior: Informar o valor contábil do ativo no exterior no final do período anterior. Atenção: 1) Caso o período abrangido pela ECF não se inicie em 01/01, a exemplo de início de atividades ou ocorrência de situação especial no ano-calendário, deve ser informado o valor em reais (R$) do ativo no exterior na data de início do período abrangido pela ECF. 2) Caso o ativo tenha sido adquirido no curso do período abrangido pela ECF, deve ser informado, neste campo, o valor ""zero"" e no campo “Discriminação” a data e o valor da aquisição."
"Y590","6","VL_ATUAL","float","True","","19","","2","N","","Sim","Valor Atual: Valor contábil do ativo no final do período atual. Atenção: Caso o ativo tenha sido alienado no curso do período abrangido pela ECF, deve ser informado, neste campo, o valor ""zero"" e no campo “Discriminação” a data e o valor da alienação."
"Y600","2","DT_ALT_SOC","date","True","","8","","","N","","Sim","Data da Alteração no Quadro Societário. Pode ser uma data anterior ao ano da escrituração, inclusive da criação da Pessoa Jurídica. Atenção: No caso de preenchimento de Y600.DT_FIM_SOC, informar neste campo a data da última alteração da participação do sócio, antes da data da saída do quadro societário. Observação: No caso de administradores, diretores, dirigentes, presidentes ou conselheiros, adotar a data em que efetivamente começou a executar essas funções na entidade."
"Y600","3","DT_FIM_SOC","date","False","","8","","","N","","Não","Data da Saída do Quadro Societário. Deve ser preenchida somente se a saída do quadro societário ocorreu no ano da escrituração."
"Y600","4","PAIS","char","True","","3","numeric_code","","N","","Sim","País de Residência ou Domicílio da Pessoa Física ou Jurídica. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"Y600","5","IND_QUALIF","char","True","['PF', 'PJ', 'FI']","2","","","C","[PF; PJ; FI]","Sim","Indicador de Qualificação do Sócio, Titular, Dirigente ou Conselheiro: PF - Pessoa Física PJ - Pessoa Jurídica FI – Fundo de Investimento"
"Y600","6","CPF_CNPJ","char","False","","14","numeric_code","","N","","Não","CPF ou CNPJ do Sócio, Titular, Dirigente ou Conselheiro. Obrigatório se Código do País for igual a ""105"" (Brasil) Caso contrário, pode ser preenchido com branco(s). Se IND_QUALIF_SOCIO =” PF” preencher com CPF. Senão, preencher com CNPJ."
"Y600","7","NOM_EMP","char","True","","","","","C","","Sim","Nome/Nome empresarial do Sócio, Titular, Dirigente ou Conselheiro."
"Y600","8","QUALIF","char","True","['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18']","2","","","C","[01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 12; 13; 14; 15; 16; 17; 18]","Sim","S S S O Qualificação do Sócio, Titular, Dirigente ou Conselheiro. Se PAIS = “105” (Brasil) E IND_QUALIF_SOCIO = “PF”: 01 – Acionista Pessoa Física Domiciliado no Brasil 02 – Sócio Pessoa Física Domiciliado no Brasil 09 – Titular 10 – Administrador sem Vínculo Empregatício 11 – Diretor sem Vínculo Empregatício 12 – Presidente sem Vínculo Empregatício 13 – Administrador com Vínculo Empregatício 14 – Conselheiro de Administração ou Fiscal 15 – Diretor com Vínculo Empregatício 16 – Fundador 17 – Presidente com Vínculo Empregatício 18 – Usufrutuário de Quotas ou Ações e PAIS = “105” (Brasil) E IND_QUALIF_SOCIO = ""PJ"": 03 - Acionista Pessoa Jurídica Domiciliado no Brasil 04 - Sócio Pessoa Jurídica Domiciliado no Brasil 18 – Usufrutuário de Quotas ou Ações e PAIS diferente de “105” (Brasil) E IND_QUALIF_SOCIO = ""PF"": 05 - Acionista Pessoa Física Residente ou Domiciliado no Exterior 06 - Sócio Pessoa Física Residente ou Domiciliado no Exterior 14 – Conselheiro de Administração ou Fiscal 18 – Usufrutuário de Quotas ou Ações e PAIS diferente de “105” (Brasil) E IND_QUALIF_SOCIO = ""PJ"": 07 - Acionista Pessoa Jurídica Residente ou Domiciliado no Exterior 08 - Sócio Pessoa Jurídica Residente ou Domiciliado no Exterior 18 – Usufrutuário de Quotas ou Ações bservação: Caso o sócio seja também administrador ou diretor, deve selecionar a opção 02 – Sócio Pessoa Física Domiciliado no Brasil ou 06 – Sócio Pessoa Física Domiciliado no Exterior."
"Y600","9","PERC_CAP_TOT","float","True","","8","","4","N","","Sim","Percentual Relativo à Participação da Pessoa Física ou Jurídica, Sócio, Titular, Conselheiro ou Dirigente, no Capital Total. Observação: Caso o valor seja 100,00%, informe somente “100”."
"Y600","10","PERC_CAP_VOT","float","True","","8","","4","N","","Sim","Percentual Relativo à Participação da Pessoa Física ou Jurídica, Sócio, Titular, Conselheiro ou Dirigente, no Capital Votante. Observação: Caso o valor seja 100,00%, informe somente “100”."
"Y600","11","CPF_REP_LEG","char","False","","11","numeric_code","","N","","Não","CPF do Representante Legal: No caso de residente ou domiciliado no exterior ou de pessoa física residente no Brasil legalmente representada."
"Y600","12","QUALIF_REP_LEG","char","False","['01', '02', '03', '04', '05', '06']","2","numeric_code","","N","[01; 02; 03; 04; 05; 06]","Não","Qualificação do Representante Legal: Obrigatório se CPF_REP_LEG é diferente de vazio Se IND_QUALIF_SOCIO = “PF” 01 - Procurador 02 - Curador 03 - Mãe 04 - Pai 05 - Tutor 06 – Outro Se IND_QUALIF_SOCIO = “PJ” 01 - Procurador 06 – Outro"
"Y600","13","VL_REM_TRAB","float","False","","19","","2","N","","Não","Remuneração do Trabalho: Valor, antes da dedução do imposto de renda retido na fonte, dos rendimentos pagos e escriturados, nos livros da escrituração contábil ou no livro Caixa, a título de remuneração a sócios, dirigentes e conselheiros pela prestação de serviços, ou quaisquer outros pagamentos, tais como: pró-labore e aluguéis."
"Y600","14","VL_LUC_DIV","float","False","","19","","2","N","","Não","Lucros/Dividendos: Valor dos lucros e dividendos efetivamente pagos no ano-calendário a sócios ou a titular de empresa individual."
"Y600","15","VL_JUR_CAP","float","False","","19","","2","N","","Não","Juros Sobre o Capital Próprio: Valor dos juros pagos ou creditados a titular, ou a sócios ou acionistas, a título de remuneração do capital próprio, antes de deduzido o imposto de renda na fonte, em conformidade com o disposto no art. 9o da Lei no 9.249, de 1995."
"Y600","16","VL_DEM_REND","float","False","","19","","2","N","","Não","Demais Rendimentos: Valor, antes da dedução do imposto de renda retido na fonte, dos demais rendimentos pagos ou creditados a sócios, a acionistas, a titular de empresa individual, a dirigentes ou a conselheiros, inclusive os lucros e dividendos não apurados em balanço e distribuídos."
"Y600","17","VL_IR_RET","float","False","","19","","2","N","","Não","IR Retido na Fonte: Valor do imposto de renda retido na fonte por ocasião do pagamento de lucros ou dividendos não abrangidos pela isenção, e sobre os demais rendimentos pagos a sócios, a acionistas, a titular de empresa individual, a dirigentes ou a conselheiros."
"Y612","2","CPF","char","True","","11","numeric_code","","N","","Sim","CPF: CPF do dirigente ou conselheiro beneficiário dos rendimentos."
"Y612","3","NOME","char","True","","","","","C","","Sim","Nome: Nome do dirigente ou conselheiro beneficiário dos rendimentos."
"Y612","4","QUALIF","char","True","['10', '11', '12', '13', '14', '15', '16', '17']","2","numeric_code","","N","[10; 11; 12; 13; 14; 15; 16; 17]","Sim","Qualificação: Qualificação do dirigente ou conselheiro beneficiário dos rendimentos: 10 - Administrador sem Vínculo Empregatício 11 - Diretor sem Vínculo Empregatício 12 – Presidente sem Vínculo Empregatício 13 - Administrador com Vínculo Empregatício 14 - Conselheiro de Administração ou Fiscal 15 - Diretor com Vínculo Empregatício 16 - Fundador 17 - Presidente com Vínculo Empregatício"
"Y612","5","VL_REM_TRAB","float","False","","19","","2","N","","Não","Rendimentos do Trabalho: Valor dos rendimentos pagos e escriturados, nos livros da escrituração contábil ou no livro Caixa, a título de remuneração a dirigentes ou conselheiros pela prestação de serviços, ou quaisquer outros pagamentos, tais como: pró- labore e aluguéis. Esses valores sujeitam-se à incidência do imposto de renda na fonte e na declaração de rendimentos dos beneficiários."
"Y612","6","VL_DEM_REND","float","False","","19","","2","N","","Não","Demais Rendimentos: Valor de outros rendimentos não classificados como rendimento do trabalho, escriturados nos livros da escrituração contábil ou no livro Caixa, pagos aos dirigentes ou conselheiros. Esses valores sujeitam-se à incidência do imposto de renda na fonte e na declaração de rendimentos dos beneficiários."
"Y612","7","VL_IR_RET","float","False","","19","","2","N","","Não","IR Retido na Fonte: Valor do imposto de renda retido na fonte por ocasião do pagamento dos rendimentos a dirigentes ou conselheiros da pessoa jurídica imune ou isenta de IRPJ."
"Y620","2","DT_EVENTO","date","True","","8","","","N","","Sim","Data do Evento: Data do evento societário que deu causa à classificação conforme o indicador do tipo de relacionamento (Y620.IND_RELAC) no formato DDMMYYYY."
"Y620","3","IND_RELAC","char","True","","1","numeric_code","","N","","Sim","Indicador do Tipo de Relacionamento: 1 - Controle 2 - Controle Conjunto 3 - Influência Significativa 4 - Outras causas para aplicar MEP (mesmo grupo ou controle comum) 5 - Exclusão do MEP"
"Y620","4","PAIS","char","True","","3","numeric_code","","N","","Sim","País: País onde a coligada ou controlada está domiciliada., conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"Y620","5","CNPJ","char","False","","14","","","C","","Não","CNPJ: CNPJ da coligada ou controlada. Obrigatório se PAIS = 105 (Brasil) Caso contrário, o campo deve ser nulo"
"Y620","6","NOM_EMP","char","True","","","","","C","","Sim","Nome Empresarial: Nome empresarial da coligada ou controlada."
"Y620","7","VALOR_REAIS","char","True","","19","","2","NS","","Sim","Valor Total da Participação em Reais (Cotação da data do evento)."
"Y620","8","VALOR_ESTR","char","True","","19","","2","NS","","Sim","Valor Total da Participação em Moeda Original do País da Empresa Investida."
"Y620","9","PERC_CAP_TOT","float","True","","8","","4","N","","Sim","Percentual de Participação no Capital Total da Coligada ou Controlada."
"Y620","10","PERC_CAP_VOT","float","True","","8","","4","N","","Sim","Percentual de Participação no Capital Votante da Coligada ou Controlada."
"Y620","11","RES_EQ_PAT","char","False","","19","","2","NS","","Não","Resultado de Equivalência Patrimonial"
"Y620","12","DATA_AQUIS","date","True","","8","","","C","","Sim","Data da Primeira Aquisição da Participação Societária Observação: Poderá ser igual a Y600.DT_EVENTO se a primeira aquisição foi causa do MEP."
"Y620","13","IND_PROC_CART","char","True","['S', 'N']","1","","","C","[S; N]","Sim","Sumário em Cartório: Informar se houve sumário registrado em cartório relativo ao Laudo de Avaliação do Valor Justo dos Ativos Líquidos da Investida (Mais-valia ou menos-valia) de acordo com o art. 178 da Instrução Normativa RFB nº 1.700, de 14 de março de 2017: S – Sim N = Não"
